customer_id,recency,frequency,monetary,avg_order_value,unique_categories,age,city,gender,churn
1427,6,4,15824.220000000001,3956.0550000000003,3,23,Hyderabad,Female,0
1428,486,2,1794.17,897.085,2,53,Bangalore,Female,1
1429,3,1,747.69,747.69,1,25,Mumbai,Male,0
1430,119,3,4805.9,1601.9666666666665,3,18,Mumbai,Female,0
1431,188,4,11431.78,2857.945,2,48,Kolkata,Male,1
1432,321,1,1418.63,1418.63,1,19,Ahmedabad,Female,1
1433,131,1,6074.07,6074.07,1,38,Chennai,Male,0
1434,162,6,7683.11,1280.5183333333332,3,56,Hyderabad,Female,0
1435,128,3,13618.16,4539.386666666666,2,42,Mumbai,Female,0
1436,9,1,1696.3,1696.3,1,37,Kolkata,Female,0
1437,218,3,9906.18,3302.06,2,55,Chennai,Male,1
1439,431,1,6754.96,6754.96,1,34,Bangalore,Female,1
1440,49,2,15152.14,7576.07,2,62,Mumbai,Male,0
1441,122,5,35671.47,7134.294,3,53,Delhi,Male,0
1442,240,4,14845.68,3711.42,3,40,Pune,Male,1
1443,47,1,3546.21,3546.21,1,51,Pune,Female,0
1444,129,7,28688.87,4098.41,4,38,Chennai,Male,0
1445,21,3,13762.25,4587.416666666667,3,46,Chennai,Female,0
1446,232,3,9069.26,3023.0866666666666,3,61,Hyderabad,Male,1
1447,35,2,4887.96,2443.98,2,23,Hyderabad,Male,0
1448,92,5,27163.91,5432.782,4,46,Chennai,Male,0
1449,15,5,16343.380000000001,3268.6760000000004,4,61,Mumbai,Male,0
1450,431,1,951.08,951.08,1,35,Bangalore,Female,1
1451,85,3,8016.2699999999995,2672.0899999999997,3,56,Chennai,Female,0
1452,77,5,18648.390000000003,3729.678000000001,3,43,Mumbai,Female,0
1453,313,4,11116.15,2779.0375,3,42,Mumbai,Female,1
1454,57,7,18216.76,2602.3942857142856,6,44,Kolkata,Female,0
1455,147,6,20128.65,3354.775,4,24,Delhi,Female,0
1456,56,6,17121.68,2853.6133333333332,3,29,Bangalore,Female,0
1457,100,1,868.17,868.17,1,26,Mumbai,Female,0
1458,33,5,16307.5,3261.5,4,45,Bangalore,Female,0
1459,18,6,50679.299999999996,8446.55,4,60,Mumbai,Female,0
1460,85,3,2047.62,682.54,2,50,Delhi,Male,0
1461,277,2,14275.810000000001,7137.905000000001,2,49,Bangalore,Female,1
1462,217,2,4011.66,2005.83,2,20,Delhi,Female,1
1463,224,2,18400.55,9200.275,1,59,Delhi,Female,1
1464,66,4,25028.35,6257.0875,3,40,Hyderabad,Female,0
1465,328,1,10922.49,10922.49,1,41,Delhi,Female,1
1466,45,4,15832.79,3958.1975,4,27,Delhi,Male,0
1467,170,2,2683.12,1341.56,2,29,Mumbai,Male,0
1468,107,1,2705.68,2705.68,1,57,Pune,Female,0
1469,31,2,23762.82,11881.41,1,20,Delhi,Female,0
1470,134,7,27597.1,3942.442857142857,4,31,Mumbai,Male,0
1472,293,2,3104.37,1552.185,2,24,Chennai,Female,1
1473,14,3,25501.23,8500.41,3,30,Ahmedabad,Male,0
1474,47,3,14796.2,4932.066666666667,3,49,Chennai,Female,0
1475,25,7,21684.33,3097.761428571429,5,25,Hyderabad,Female,0
1476,38,4,18235.350000000002,4558.837500000001,3,38,Hyderabad,Female,0
1477,400,3,13675.57,4558.5233333333335,3,26,Ahmedabad,Female,1
1479,12,3,15809.02,5269.673333333333,2,46,Pune,Female,0
1480,65,3,16463.22,5487.740000000001,3,24,Chennai,Female,0
1481,125,3,6411.76,2137.2533333333336,1,28,Pune,Female,0
1482,23,5,17423.92,3484.7839999999997,3,35,Mumbai,Female,0
1483,213,2,10771.82,5385.91,2,62,Delhi,Male,1
1484,70,8,27630.78,3453.8475,6,55,Hyderabad,Female,0
1485,321,1,4953.6,4953.6,1,29,Ahmedabad,Male,1
1487,112,5,15147.85,3029.57,3,36,Delhi,Male,0
1488,17,6,34384.65,5730.775000000001,4,57,Hyderabad,Female,0
1489,158,6,36999.69,6166.615000000001,4,32,Bangalore,Female,0
1490,28,2,41963.41,20981.705,1,22,Ahmedabad,Female,0
1491,82,3,14061.619999999999,4687.206666666666,3,39,Bangalore,Male,0
1492,29,4,20900.23,5225.0575,3,26,Bangalore,Female,0
1493,51,5,8067.42,1613.484,3,55,Pune,Female,0
1494,11,3,15515.73,5171.91,2,29,Kolkata,Male,0
1495,528,1,1899.86,1899.86,1,33,Delhi,Female,1
1496,82,5,20554.2,4110.84,3,33,Hyderabad,Male,0
1497,39,1,2562.98,2562.98,1,43,Chennai,Female,0
1498,72,6,36043.59,6007.264999999999,4,30,Delhi,Male,0
1499,5,5,23009.07,4601.814,3,43,Bangalore,Female,0
1500,54,3,10273.300000000001,3424.433333333334,3,27,Hyderabad,Male,0
1501,186,2,16888.28,8444.14,2,40,Hyderabad,Female,1
1502,195,3,16872.07,5624.0233333333335,3,59,Chennai,Male,1
1503,33,5,19133.9,3826.78,4,21,Mumbai,Male,0
1504,68,5,16290.499999999998,3258.0999999999995,5,40,Bangalore,Female,0
1505,396,1,9999.18,9999.18,1,18,Delhi,Male,1
1506,199,1,5679.65,5679.65,1,25,Bangalore,Female,1
1507,183,4,25835.83,6458.9575,3,38,Kolkata,Male,1
1508,5,6,31276.71,5212.785,4,31,Hyderabad,Male,0
1509,63,3,14997.93,4999.31,3,40,Ahmedabad,Male,0
1510,354,5,28335.82,5667.164,3,35,Delhi,Female,1
1511,77,2,17502.98,8751.49,2,60,Hyderabad,Female,0
1512,47,3,10135.42,3378.4733333333334,3,37,Kolkata,Male,0
1513,71,3,13749.4,4583.133333333333,3,30,Hyderabad,Female,0
1514,43,5,12497.18,2499.436,4,23,Chennai,Male,0
1515,131,7,34945.44,4992.205714285715,5,20,Ahmedabad,Male,0
1516,25,5,27699.059999999998,5539.812,2,38,Hyderabad,Male,0
1517,28,4,4975.29,1243.8225,3,30,Mumbai,Male,0
1518,88,3,15526.050000000001,5175.35,3,26,Hyderabad,Female,0
1519,149,6,25040.36,4173.393333333333,6,50,Chennai,Male,0
1520,40,6,30452.53,5075.421666666666,4,53,Ahmedabad,Male,0
1521,201,2,11609.0,5804.5,2,36,Mumbai,Male,1
1522,56,2,22582.24,11291.12,2,61,Mumbai,Female,0
1523,10,3,20763.52,6921.173333333333,2,25,Chennai,Male,0
1524,42,3,25088.76,8362.92,3,37,Delhi,Female,0
1525,76,5,12195.12,2439.0240000000003,2,20,Mumbai,Female,0
1526,307,2,12459.25,6229.625,2,39,Mumbai,Male,1
1527,134,1,1605.83,1605.83,1,63,Mumbai,Female,0
1528,431,2,23795.6,11897.8,1,41,Mumbai,Female,1
1529,421,1,2770.03,2770.03,1,51,Delhi,Female,1
1530,203,1,1254.38,1254.38,1,30,Hyderabad,Female,1
1531,203,4,18948.98,4737.245,3,27,Bangalore,Female,1
1532,53,3,4194.43,1398.1433333333334,2,27,Hyderabad,Male,0
1533,59,4,10295.94,2573.985,3,56,Hyderabad,Female,0
1534,506,1,1083.7,1083.7,1,49,Ahmedabad,Male,1
1535,286,3,11172.95,3724.316666666667,3,61,Chennai,Male,1
1536,5,5,38986.07,7797.214,3,60,Hyderabad,Female,0
1537,456,1,2323.56,2323.56,1,34,Mumbai,Female,1
1539,83,6,22639.77,3773.295,3,44,Ahmedabad,Male,0
1540,64,4,8940.880000000001,2235.2200000000003,3,32,Pune,Female,0
1541,49,5,25654.37,5130.874,4,36,Mumbai,Male,0
1542,391,2,8582.58,4291.29,2,18,Delhi,Male,1
1543,287,3,18759.34,6253.113333333334,3,54,Hyderabad,Female,1
1545,151,6,38254.95,6375.825,3,41,Bangalore,Male,0
1546,149,4,10922.24,2730.56,3,47,Chennai,Female,0
1547,147,2,8167.75,4083.875,2,36,Hyderabad,Male,0
1548,247,2,16708.34,8354.17,1,54,Delhi,Male,1
1549,60,3,3787.85,1262.6166666666666,1,33,Bangalore,Male,0
1550,103,3,11040.12,3680.0400000000004,3,58,Bangalore,Female,0
1551,419,2,1218.38,609.19,2,43,Kolkata,Male,1
1552,25,5,26803.54,5360.7080000000005,4,36,Hyderabad,Male,0
1553,68,5,15802.84,3160.568,5,43,Hyderabad,Female,0
1554,119,2,10465.3,5232.65,1,30,Chennai,Male,0
1556,177,5,18244.42,3648.8839999999996,5,57,Hyderabad,Male,0
1557,457,3,10768.73,3589.5766666666664,3,33,Pune,Female,1
1558,10,7,35525.159999999996,5075.022857142857,5,20,Ahmedabad,Male,0
1559,30,7,37704.24,5386.32,4,22,Hyderabad,Female,0
1560,46,6,17327.9,2887.9833333333336,3,31,Hyderabad,Female,0
1562,35,6,12266.550000000001,2044.4250000000002,4,49,Delhi,Male,0
1563,258,4,29888.12,7472.03,2,61,Delhi,Female,1
1564,62,2,3182.8,1591.4,2,55,Delhi,Female,0
1565,17,4,9892.130000000001,2473.0325000000003,4,40,Delhi,Female,0
1566,3,3,6647.889999999999,2215.963333333333,2,47,Mumbai,Male,0
1567,119,1,1058.21,1058.21,1,28,Hyderabad,Male,0
1568,55,3,5058.55,1686.1833333333334,3,64,Delhi,Female,0
1569,63,4,14773.260000000002,3693.3150000000005,4,26,Bangalore,Female,0
1570,28,3,10499.37,3499.7900000000004,3,38,Delhi,Female,0
1571,396,2,3615.04,1807.52,1,23,Mumbai,Male,1
1572,60,3,13562.3,4520.766666666666,3,52,Hyderabad,Female,0
1573,93,4,18195.96,4548.99,4,20,Hyderabad,Male,0
1574,165,6,20367.87,3394.645,5,30,Delhi,Female,0
1575,61,2,3225.99,1612.995,2,46,Mumbai,Male,0
1576,257,2,16565.06,8282.53,2,44,Pune,Female,1
1577,115,4,13052.11,3263.0275,4,22,Hyderabad,Female,0
1578,177,4,31972.36,7993.09,2,19,Ahmedabad,Female,0
1579,142,2,12374.92,6187.46,2,29,Mumbai,Female,0
1580,212,5,22068.760000000002,4413.752,4,44,Bangalore,Male,1
1581,1,3,7193.71,2397.903333333333,2,37,Kolkata,Female,0
1582,219,2,14207.369999999999,7103.6849999999995,2,37,Delhi,Male,1
1583,139,3,8085.59,2695.1966666666667,3,53,Bangalore,Male,0
1584,355,2,12501.199999999999,6250.599999999999,2,64,Mumbai,Male,1
1585,139,2,13137.83,6568.915,1,49,Ahmedabad,Male,0
1586,225,2,16583.02,8291.51,2,29,Delhi,Female,1
1587,111,8,47472.32,5934.04,4,59,Pune,Male,0
1588,2,5,44552.97,8910.594000000001,4,64,Mumbai,Male,0
1589,332,2,10099.48,5049.74,2,37,Mumbai,Female,1
1590,508,1,2251.28,2251.28,1,41,Pune,Female,1
1591,218,2,14431.99,7215.995,2,26,Chennai,Female,1
1592,113,6,14794.89,2465.815,3,37,Mumbai,Male,0
1593,121,5,23107.05,4621.41,4,42,Hyderabad,Male,0
1594,94,3,21776.0,7258.666666666667,3,32,Delhi,Female,0
1595,37,4,13999.400000000001,3499.8500000000004,3,64,Delhi,Female,0
1596,40,1,524.95,524.95,1,46,Bangalore,Male,0
1597,33,7,30909.96,4415.708571428571,3,28,Delhi,Male,0
1600,6,4,20836.03,5209.0075,3,53,Hyderabad,Male,0
1601,286,4,9599.3,2399.825,3,46,Delhi,Male,1
1602,39,1,3815.17,3815.17,1,46,Mumbai,Female,0
1603,165,4,25026.43,6256.6075,4,30,Bangalore,Female,0
1604,13,4,15637.71,3909.4275,4,21,Hyderabad,Female,0
1606,230,2,2109.0699999999997,1054.5349999999999,2,18,Ahmedabad,Female,1
1607,481,3,9619.48,3206.4933333333333,3,33,Hyderabad,Male,1
1608,91,2,12459.34,6229.67,2,48,Mumbai,Male,0
1609,144,5,17465.43,3493.0860000000002,3,18,Mumbai,Male,0
1610,457,2,1747.2399999999998,873.6199999999999,1,24,Delhi,Female,1
1611,462,3,14378.240000000002,4792.746666666667,2,42,Chennai,Male,1
1612,69,7,21630.71,3090.1014285714286,5,40,Delhi,Female,0
1613,70,3,17953.09,5984.363333333334,3,53,Hyderabad,Male,0
1614,289,2,2668.5299999999997,1334.2649999999999,2,39,Hyderabad,Male,1
1615,190,3,4972.75,1657.5833333333333,2,61,Kolkata,Male,1
1616,166,1,1163.92,1163.92,1,20,Delhi,Male,0
1617,114,4,14510.75,3627.6875,4,49,Kolkata,Male,0
1618,88,3,6412.94,2137.6466666666665,2,27,Chennai,Female,0
1619,167,7,14047.81,2006.83,5,22,Mumbai,Female,0
1620,224,3,12145.11,4048.3700000000003,3,23,Mumbai,Female,1
1621,345,1,1694.17,1694.17,1,26,Hyderabad,Female,1
1622,324,3,19681.6,6560.533333333333,3,45,Mumbai,Male,1
1623,229,5,26092.57,5218.514,4,51,Chennai,Female,1
1624,112,2,5119.64,2559.82,2,59,Mumbai,Male,0
1625,413,1,2432.02,2432.02,1,25,Hyderabad,Female,1
1626,93,2,7198.4400000000005,3599.2200000000003,2,30,Hyderabad,Male,0
1627,14,5,23101.08,4620.216,3,53,Hyderabad,Male,0
1628,208,6,23548.4,3924.7333333333336,5,61,Pune,Male,1
1629,179,4,20964.309999999998,5241.077499999999,3,30,Mumbai,Male,0
1630,250,2,10131.29,5065.645,2,30,Mumbai,Female,1
1631,87,5,23913.59,4782.718,4,20,Pune,Female,0
1632,232,4,16890.17,4222.5425,3,59,Delhi,Female,1
1633,15,6,17249.31,2874.885,4,37,Hyderabad,Female,0
1634,6,3,7326.79,2442.2633333333333,2,41,Bangalore,Female,0
1635,459,1,1555.96,1555.96,1,60,Hyderabad,Female,1
1636,6,3,19537.53,6512.509999999999,3,51,Chennai,Female,0
1637,37,3,18960.28,6320.093333333333,2,38,Pune,Male,0
1638,18,4,18190.489999999998,4547.6224999999995,4,29,Delhi,Male,0
1639,5,4,31071.219999999998,7767.804999999999,3,56,Delhi,Male,0
1640,301,2,2249.46,1124.73,2,51,Delhi,Female,1
1641,252,2,15341.44,7670.72,2,61,Bangalore,Male,1
1642,469,1,1250.28,1250.28,1,63,Ahmedabad,Female,1
1643,122,4,17503.67,4375.9175,4,54,Kolkata,Female,0
1644,165,3,22102.66,7367.553333333333,2,55,Mumbai,Male,0
1645,80,7,40139.840000000004,5734.262857142858,4,29,Hyderabad,Female,0
1646,340,3,8785.58,2928.5266666666666,1,42,Ahmedabad,Female,1
1647,118,3,4880.09,1626.6966666666667,3,37,Hyderabad,Male,0
1648,69,4,21545.149999999998,5386.287499999999,3,47,Ahmedabad,Female,0
1649,159,3,27230.8,9076.933333333332,3,44,Hyderabad,Female,0
1650,175,1,10011.53,10011.53,1,56,Delhi,Male,0
1651,470,1,6043.09,6043.09,1,27,Kolkata,Male,1
1652,304,3,6107.12,2035.7066666666667,3,38,Bangalore,Female,1
1653,72,2,7168.15,3584.075,2,39,Hyderabad,Male,0
1654,22,1,3369.17,3369.17,1,35,Delhi,Female,0
1655,254,2,6297.52,3148.76,2,59,Bangalore,Female,1
1656,43,4,16426.59,4106.6475,3,34,Kolkata,Female,0
1657,161,3,7308.5,2436.1666666666665,2,63,Chennai,Male,0
1658,200,4,15265.82,3816.455,3,60,Mumbai,Female,1
1659,148,3,15311.41,5103.803333333333,3,33,Bangalore,Female,0
1660,29,8,39420.8,4927.6,6,61,Mumbai,Female,0
1661,24,10,33698.020000000004,3369.8020000000006,7,25,Kolkata,Female,0
1662,172,3,19692.13,6564.043333333334,2,45,Delhi,Male,0
1663,13,6,18520.97,3086.8283333333334,4,30,Pune,Female,0
1664,82,3,6236.5,2078.8333333333335,2,41,Mumbai,Female,0
1665,50,4,7240.78,1810.195,2,63,Delhi,Female,0
1666,99,3,23657.27,7885.756666666667,2,20,Kolkata,Male,0
1667,174,3,16863.64,5621.213333333333,2,32,Bangalore,Male,0
1668,315,2,11137.01,5568.505,2,42,Delhi,Female,1
1669,177,4,15194.29,3798.5725,3,59,Hyderabad,Female,0
1670,280,1,1027.08,1027.08,1,34,Delhi,Female,1
1671,7,8,10677.2,1334.65,4,39,Delhi,Male,0
1672,128,3,8290.06,2763.353333333333,2,52,Hyderabad,Male,0
1673,55,4,16816.01,4204.0025,4,50,Chennai,Female,0
1674,39,2,6400.58,3200.29,2,63,Ahmedabad,Female,0
1675,9,4,9020.75,2255.1875,2,52,Ahmedabad,Male,0
1676,5,1,4913.78,4913.78,1,21,Mumbai,Female,0
1677,88,2,3930.23,1965.115,2,25,Mumbai,Male,0
1678,230,2,4622.59,2311.295,1,35,Delhi,Female,1
1679,129,3,4020.96,1340.32,1,19,Chennai,Female,0
1680,107,3,27745.949999999997,9248.65,3,22,Kolkata,Male,0
1681,27,4,11009.84,2752.46,4,59,Delhi,Male,0
1682,147,2,9030.48,4515.24,2,24,Pune,Male,0
1683,80,2,4541.46,2270.73,2,53,Delhi,Female,0
1684,18,7,20444.489999999998,2920.641428571428,4,47,Chennai,Male,0
1685,70,4,13151.96,3287.99,4,26,Pune,Male,0
1686,63,4,8011.6,2002.9,4,37,Bangalore,Male,0
1687,113,5,9301.3,1860.2599999999998,3,21,Hyderabad,Male,0
1688,38,3,13058.779999999999,4352.926666666666,3,34,Kolkata,Female,0
1689,29,7,34595.53,4942.2185714285715,3,41,Delhi,Male,0
1690,77,4,12632.1,3158.025,3,54,Kolkata,Male,0
1691,222,1,422.91,422.91,1,63,Mumbai,Female,1
1692,1,4,5889.85,1472.4625,2,42,Delhi,Male,0
1694,172,3,16649.7,5549.900000000001,3,56,Mumbai,Female,0
1695,88,3,17194.94,5731.6466666666665,2,41,Delhi,Male,0
1696,31,2,7167.950000000001,3583.9750000000004,2,55,Hyderabad,Male,0
1697,228,5,25304.149999999998,5060.83,4,37,Delhi,Female,1
1698,82,3,11191.05,3730.35,3,48,Mumbai,Female,0
1699,86,9,54855.880000000005,6095.097777777778,4,31,Hyderabad,Male,0
1700,83,3,8720.38,2906.793333333333,3,20,Bangalore,Male,0
1701,5,3,18911.57,6303.856666666667,3,19,Hyderabad,Male,0
1702,55,5,28088.29,5617.658,4,33,Chennai,Male,0
1703,28,6,13257.92,2209.653333333333,4,48,Chennai,Female,0
1704,147,2,13212.039999999999,6606.0199999999995,2,33,Delhi,Female,0
1706,183,2,14048.77,7024.385,2,46,Pune,Male,1
1707,358,1,2310.94,2310.94,1,57,Chennai,Male,1
1708,62,6,19799.370000000003,3299.8950000000004,5,31,Mumbai,Female,0
1709,115,5,21600.34,4320.068,4,55,Bangalore,Female,0
1710,436,2,12075.08,6037.54,1,45,Chennai,Male,1
1711,24,1,14222.31,14222.31,1,57,Delhi,Male,0
1712,225,2,2447.92,1223.96,2,38,Hyderabad,Female,1
1713,26,8,12373.5,1546.6875,4,57,Kolkata,Female,0
1714,133,4,18257.6,4564.4,3,21,Delhi,Female,0
1715,8,5,21111.27,4222.254,3,49,Hyderabad,Female,0
1716,101,1,812.44,812.44,1,62,Mumbai,Female,0
1717,44,3,6039.9,2013.3,2,63,Hyderabad,Female,0
1718,72,2,3627.73,1813.865,2,63,Delhi,Male,0
1719,84,4,13981.57,3495.3925,4,20,Delhi,Male,0
1720,41,4,14430.949999999999,3607.7374999999997,3,58,Ahmedabad,Male,0
1721,480,1,1186.91,1186.91,1,42,Bangalore,Male,1
1722,114,1,2628.02,2628.02,1,53,Mumbai,Male,0
1723,79,2,6522.34,3261.17,2,45,Pune,Female,0
1724,205,4,23590.190000000002,5897.547500000001,3,19,Kolkata,Male,1
1725,38,9,36793.840000000004,4088.204444444445,5,53,Hyderabad,Female,0
1726,143,7,29310.9,4187.271428571429,5,54,Hyderabad,Female,0
1727,217,2,2472.19,1236.095,1,29,Kolkata,Female,1
1728,41,4,24558.22,6139.555,3,38,Chennai,Male,0
1729,70,3,3288.08,1096.0266666666666,2,37,Delhi,Male,0
1730,367,2,3242.79,1621.395,2,37,Hyderabad,Female,1
1731,185,4,16269.13,4067.2825,4,52,Kolkata,Female,1
1732,136,3,11289.14,3763.0466666666666,3,40,Mumbai,Male,0
1733,135,2,9248.849999999999,4624.424999999999,2,27,Hyderabad,Female,0
1734,218,2,9242.59,4621.295,1,32,Delhi,Male,1
1735,51,5,26975.71,5395.142,3,30,Ahmedabad,Male,0
1736,137,2,6567.41,3283.705,2,30,Ahmedabad,Female,0
1737,124,4,13071.79,3267.9475,2,35,Hyderabad,Male,0
1738,32,3,8699.91,2899.97,3,27,Mumbai,Male,0
1739,198,4,9492.6,2373.15,3,43,Pune,Female,1
1740,164,2,6944.219999999999,3472.1099999999997,2,56,Delhi,Female,0
1741,303,2,4068.42,2034.21,2,32,Bangalore,Female,1
1742,174,2,7157.92,3578.96,2,21,Delhi,Male,0
1743,84,5,19392.48,3878.496,3,41,Bangalore,Female,0
1744,93,2,5784.360000000001,2892.1800000000003,1,22,Kolkata,Male,0
1745,95,3,13000.98,4333.66,2,40,Ahmedabad,Male,0
1747,42,4,35628.67,8907.1675,2,31,Hyderabad,Male,0
1748,207,3,10823.349999999999,3607.783333333333,2,23,Pune,Male,1
1749,106,3,20195.089999999997,6731.696666666666,3,48,Hyderabad,Male,0
1750,9,5,23060.88,4612.176,3,26,Chennai,Male,0
1751,120,3,6002.54,2000.8466666666666,2,33,Pune,Male,0
1752,18,4,21596.489999999998,5399.1224999999995,2,52,Mumbai,Male,0
1753,134,4,26072.809999999998,6518.202499999999,3,48,Kolkata,Male,0
1754,40,3,8009.820000000001,2669.94,2,51,Pune,Female,0
1755,279,1,766.42,766.42,1,19,Delhi,Male,1
1756,300,2,10746.289999999999,5373.1449999999995,2,63,Mumbai,Male,1
1757,169,4,12822.55,3205.6375,3,59,Hyderabad,Female,0
1758,13,7,19658.53,2808.3614285714284,3,38,Hyderabad,Female,0
1759,102,1,3926.46,3926.46,1,61,Delhi,Male,0
1760,75,6,25948.13,4324.6883333333335,3,21,Mumbai,Male,0
1761,22,3,20205.84,6735.28,3,57,Delhi,Male,0
1762,49,7,29891.039999999997,4270.148571428571,4,61,Hyderabad,Male,0
1763,58,5,24255.47,4851.094,3,27,Pune,Female,0
1765,261,1,7193.45,7193.45,1,33,Hyderabad,Female,1
1766,216,5,19051.92,3810.3839999999996,4,35,Kolkata,Male,1
1767,253,1,2103.88,2103.88,1,64,Ahmedabad,Female,1
1768,68,3,12225.56,4075.1866666666665,3,60,Delhi,Female,0
1769,8,7,26648.84,3806.977142857143,4,61,Delhi,Female,0
1770,132,3,13153.95,4384.650000000001,2,54,Delhi,Male,0
1771,27,4,10125.82,2531.455,2,48,Delhi,Female,0
1772,154,1,2136.93,2136.93,1,41,Mumbai,Male,0
1773,110,3,24913.51,8304.503333333332,2,36,Chennai,Female,0
1774,324,2,13936.92,6968.46,2,34,Delhi,Female,1
1775,107,7,34377.35,4911.05,4,39,Delhi,Male,0
1776,83,2,8320.91,4160.455,1,32,Kolkata,Female,0
1777,125,4,26699.86,6674.965,2,40,Kolkata,Female,0
1778,70,5,14080.57,2816.114,3,60,Pune,Female,0
1779,6,3,7869.45,2623.15,3,54,Hyderabad,Female,0
1780,72,6,15083.09,2513.8483333333334,3,48,Hyderabad,Male,0
1781,35,1,1173.19,1173.19,1,40,Hyderabad,Male,0
1782,503,2,3279.46,1639.73,2,34,Hyderabad,Male,1
1783,157,3,11004.060000000001,3668.0200000000004,3,63,Bangalore,Female,0
1784,18,5,22090.99,4418.198,4,54,Hyderabad,Male,0
1785,478,1,8834.0,8834.0,1,39,Mumbai,Female,1
1786,33,3,25480.59,8493.53,2,21,Pune,Male,0
1788,87,2,3095.35,1547.675,2,47,Delhi,Male,0
1789,1,3,13296.970000000001,4432.323333333334,3,57,Chennai,Female,0
1790,71,3,13378.130000000001,4459.376666666667,3,30,Chennai,Male,0
1791,121,4,15428.68,3857.17,3,50,Kolkata,Male,0
1792,95,4,5496.1900000000005,1374.0475000000001,3,21,Mumbai,Male,0
1793,35,7,39955.65,5707.95,4,27,Delhi,Male,0
1794,205,3,15340.32,5113.44,2,47,Hyderabad,Male,1
1795,134,3,3709.73,1236.5766666666666,3,41,Mumbai,Female,0
1796,56,5,20466.44,4093.2879999999996,3,64,Pune,Female,0
1797,111,4,24632.62,6158.155,3,60,Hyderabad,Male,0
1798,457,1,1270.02,1270.02,1,35,Pune,Male,1
1799,85,3,30927.020000000004,10309.006666666668,3,47,Kolkata,Female,0
1800,109,4,12743.29,3185.8225,4,25,Bangalore,Male,0
1801,30,6,33480.770000000004,5580.128333333334,4,55,Hyderabad,Female,0
1802,38,3,6193.03,2064.3433333333332,2,53,Bangalore,Female,0
1803,152,2,8642.630000000001,4321.3150000000005,2,27,Delhi,Female,0
1804,20,6,15198.1,2533.016666666667,4,57,Kolkata,Male,0
1805,389,4,6842.57,1710.6425,2,22,Mumbai,Male,1
1806,45,4,13148.89,3287.2225,4,43,Hyderabad,Male,0
1808,127,2,6602.7699999999995,3301.3849999999998,2,39,Mumbai,Female,0
1809,294,1,6443.05,6443.05,1,55,Hyderabad,Female,1
1811,489,1,1011.61,1011.61,1,61,Delhi,Female,1
1813,51,5,14120.349999999999,2824.0699999999997,3,52,Chennai,Female,0
1814,30,4,14492.21,3623.0525,4,37,Bangalore,Male,0
1815,79,6,28279.11,4713.185,4,30,Hyderabad,Male,0
1816,47,6,15220.750000000002,2536.791666666667,4,56,Bangalore,Female,0
1817,30,1,5465.64,5465.64,1,29,Bangalore,Male,0
1818,162,3,8425.79,2808.596666666667,2,39,Hyderabad,Male,0
1819,41,5,28441.82,5688.364,4,39,Hyderabad,Female,0
1820,5,6,12597.51,2099.585,5,48,Ahmedabad,Male,0
1821,96,7,38199.82,5457.117142857142,5,26,Kolkata,Female,0
1822,5,5,12504.52,2500.904,4,53,Delhi,Male,0
1823,95,3,4022.8,1340.9333333333334,2,59,Pune,Female,0
1824,219,5,16956.5,3391.3,4,53,Pune,Male,1
1825,148,3,10826.24,3608.7466666666664,2,40,Mumbai,Female,0
1826,383,2,1093.35,546.675,1,57,Pune,Female,1
1827,52,6,30157.39,5026.231666666667,4,49,Delhi,Female,0
1828,60,2,6378.469999999999,3189.2349999999997,1,19,Delhi,Male,0
1830,110,5,20985.57,4197.114,5,32,Pune,Female,0
1831,246,2,2600.96,1300.48,2,61,Delhi,Female,1
1832,21,6,28452.51,4742.085,4,47,Delhi,Female,0
1833,429,2,3905.2799999999997,1952.6399999999999,2,51,Bangalore,Female,1
1834,449,1,884.87,884.87,1,38,Kolkata,Male,1
1835,44,5,17023.82,3404.764,4,53,Mumbai,Male,0
1836,187,6,28063.4,4677.233333333334,5,28,Delhi,Female,1
1837,18,5,16321.55,3264.31,2,26,Ahmedabad,Female,0
1839,46,3,30970.88,10323.626666666667,2,54,Mumbai,Female,0
1840,125,2,6075.76,3037.88,2,28,Mumbai,Female,0
1841,14,4,21277.53,5319.3825,4,44,Hyderabad,Male,0
1842,47,2,3605.49,1802.745,1,53,Ahmedabad,Female,0
1843,251,4,14808.65,3702.1625,3,31,Kolkata,Female,1
1844,39,3,3669.7799999999997,1223.26,1,35,Pune,Female,0
1845,258,3,12223.16,4074.3866666666668,2,44,Hyderabad,Female,1
1846,42,3,5375.4,1791.8,3,24,Mumbai,Male,0
1847,114,4,38235.98,9558.995,3,22,Pune,Male,0
1848,53,3,13217.409999999998,4405.803333333332,2,41,Chennai,Female,0
1849,6,3,5510.700000000001,1836.9000000000003,3,38,Kolkata,Female,0
1850,30,4,14517.95,3629.4875,3,63,Delhi,Female,0
1851,55,1,812.18,812.18,1,55,Chennai,Male,0
1852,94,5,21982.760000000002,4396.552000000001,4,43,Hyderabad,Male,0
1853,120,4,9178.57,2294.6425,3,43,Bangalore,Male,0
1854,167,2,1471.6100000000001,735.8050000000001,1,21,Ahmedabad,Female,0
1855,92,5,16626.86,3325.3720000000003,5,58,Hyderabad,Female,0
1856,248,2,4208.08,2104.04,2,32,Chennai,Male,1
1857,335,3,18123.85,6041.283333333333,2,51,Kolkata,Male,1
1858,5,5,21812.0,4362.4,4,39,Mumbai,Male,0
1859,85,3,12781.619999999999,4260.54,3,34,Hyderabad,Female,0
